NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,ASFO,24,I,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,"NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,ASFO,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,"NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,ASFO,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,"NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,ASFO,8,I,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,"NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,HOAS,0,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,HOAS,16,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,HOAS,24,I,1,1,Invertebrate,Arthropods,Crustaceans,juvenile,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,HOAS,32,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,HOAS,40,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,HOAS,8,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LADI,0,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,"NA,NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LADI,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,"NA,NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LADI,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,"NA,NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LADI,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,"NA,NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LADI,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,"NA,NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LADI,8,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,"NA,NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LDJ,0,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LDJ,16,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LDJ,24,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LDJ,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LDJ,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,LDJ,8,I,1,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SL,0,O,11,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SL,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SL,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SL,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SL,8,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SLJ,0,O,7,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SLJ,16,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SLJ,24,I,1,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SLJ,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SLJ,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,SLJ,8,I,1,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,"NA,NA,NA"
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,URCI,0,O,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,URCI,16,O,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,URCI,24,I,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,URCI,32,O,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,URCI,40,I,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2017,8,31,Fort Weatherill,4,URCI,8,I,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,BUUN,0,O,2,1,Invertebrate,Molluscs,Gastropods,NA,Wavy Whelk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,Buccinum undatum,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,BUUN,16,O,0,1,Invertebrate,Molluscs,Gastropods,NA,Wavy Whelk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,Buccinum undatum,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,BUUN,24,I,5,1,Invertebrate,Molluscs,Gastropods,NA,Wavy Whelk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,Buccinum undatum,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,BUUN,32,O,2,1,Invertebrate,Molluscs,Gastropods,NA,Wavy Whelk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,Buccinum undatum,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,BUUN,40,I,0,1,Invertebrate,Molluscs,Gastropods,NA,Wavy Whelk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,Buccinum undatum,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,BUUN,8,I,1,1,Invertebrate,Molluscs,Gastropods,NA,Wavy Whelk,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,Buccinum undatum,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,HOAM,0,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,HOAM,16,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,HOAM,24,I,1,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,HOAM,32,O,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,HOAM,40,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,HOAM,8,I,0,1,Invertebrate,Arthropods,Crustaceans,NA,American lobster,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,Homarus americanus,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SL,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SL,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SL,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SL,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SL,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SL,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SLJ,0,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SLJ,16,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SLJ,24,I,1,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SLJ,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SLJ,40,I,6,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,SLJ,8,I,5,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,URCI,0,O,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,URCI,16,O,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,URCI,24,I,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,URCI,32,O,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,URCI,40,I,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,7,Fort Weatherill,3,URCI,8,I,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFO,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFO,16,O,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFO,24,I,2,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFO,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFO,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFO,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFOS,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFOS,16,O,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFOS,24,I,1,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFOS,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFOS,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,ASFOS,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Forbes Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias forbesi,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,CABS,0,O,1,1,Invertebrate,Arthropods,Crustaceans,juvenile,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,CABS,16,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,CABS,24,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,CABS,32,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,CABS,40,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,CABS,8,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Jonah Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer borealis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,LADI,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,LADI,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,LADI,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,LADI,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,LADI,40,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,LADI,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,MYSP,0,O,1,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,MYSP,16,O,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,MYSP,24,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,MYSP,32,O,1,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,MYSP,40,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,MYSP,8,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDL,0,O,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDL,16,O,1,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDL,24,I,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDL,32,O,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDL,40,I,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDL,8,I,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDS,0,O,2,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDS,16,O,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDS,24,I,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Humphries,2018,9,10,Fort Weatherill,1,SDS,32,O,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
